"";"SERCODIGOTROLL";"QtdConsultas";"Posicao";"SERSTATUS";"FNTID";"TEMID";"SERNOME_P";"SERTIPO";"SERDESCRICAO_P";"SERLIBERADA";"SERPRIVATIVA";"SERPRAZOATUALIZACAO";"SERINDICADORIPEA";"SERHISTORICA";"SERHISTORICO";"SERINDGER";"CATID";"BANCO";"COND_EXIB";"GRANDE_TEMA"
"8470";"WDI_PIBPPCNLD";NA;NA;"A";464158387;11;"PIB - paridade do poder de compra (PPC)";"N";"Produto interno bruto (PIB): conceito de paridade do poder de compra (PPC)";1;0;270;0;0;"Incluída em 22/mar/2011.";NA;0;"WDI";"Internet";"Macro"
"8471";"WDI_PIBPPCNOR";NA;NA;"A";464158387;11;"PIB - paridade do poder de compra (PPC)";"N";"Produto interno bruto (PIB): conceito de paridade do poder de compra (PPC)";1;0;270;0;0;"Incluída em 22/mar/2011.";NA;0;"WDI";"Internet";"Macro"
"8472";"WDI_PIBPPCNZL";NA;NA;"A";464158387;11;"PIB - paridade do poder de compra (PPC)";"N";"Produto interno bruto (PIB): conceito de paridade do poder de compra (PPC)";1;0;270;0;0;"Incluída em 22/mar/2011.";NA;0;"WDI";"Internet";"Macro"
"8473";"WDI_PIBPPCPER";12;564;"A";464158387;11;"PIB - paridade do poder de compra (PPC)";"N";"Produto interno bruto (PIB): conceito de paridade do poder de compra (PPC)";1;0;270;0;0;"Incluída em 22/mar/2011.";NA;0;"WDI";"Internet";"Macro"
"8474";"WDI_PIBPPCPRT";NA;NA;"A";464158387;11;"PIB - paridade do poder de compra (PPC)";"N";"Produto interno bruto (PIB): conceito de paridade do poder de compra (PPC)";1;0;270;0;0;"Incluída em 22/mar/2011.";NA;0;"WDI";"Internet";"Macro"
"8475";"WDI_PIBPPCPRY";17;429;"A";464158387;11;"PIB - paridade do poder de compra (PPC)";"N";"Produto interno bruto (PIB): conceito de paridade do poder de compra (PPC)";1;0;270;0;0;"Incluída em 22/mar/2011.";NA;0;"WDI";"Internet";"Macro"
"8476";"WDI_PIBPPCQAT";1;1619;"A";464158387;11;"PIB - paridade do poder de compra (PPC)";"N";"Produto interno bruto (PIB): conceito de paridade do poder de compra (PPC)";1;0;630;0;0;"Incluída em 22/mar/2011.";NA;0;"WDI";"Internet";"Macro"
"8477";"WDI_PIBPPCRUS";8;745;"A";464158387;11;"PIB - paridade do poder de compra (PPC)";"N";"Produto interno bruto (PIB): conceito de paridade do poder de compra (PPC)";1;0;270;0;0;"Incluída em 22/mar/2011.";NA;0;"WDI";"Internet";"Macro"
"8478";"WDI_PIBPPCSGP";1;1619;"A";464158387;11;"PIB - paridade do poder de compra (PPC)";"N";"Produto interno bruto (PIB): conceito de paridade do poder de compra (PPC)";1;0;270;0;0;"Incluída em 22/mar/2011.";NA;0;"WDI";"Internet";"Macro"
"8479";"WDI_PIBPPCSTP";NA;NA;"A";464158387;11;"PIB - paridade do poder de compra (PPC)";"N";"Produto interno bruto (PIB): conceito de paridade do poder de compra (PPC)";1;0;270;0;0;"Incluída em 22/mar/2011.";NA;0;"WDI";"Internet";"Macro"
"8480";"WDI_PIBPPCSWE";1;1619;"A";464158387;11;"PIB - paridade do poder de compra (PPC)";"N";"Produto interno bruto (PIB): conceito de paridade do poder de compra (PPC)";1;0;270;0;0;"Incluída em 22/mar/2011.";NA;0;"WDI";"Internet";"Macro"
"8481";"WDI_PIBPPCTLS";NA;NA;"A";464158387;11;"PIB - paridade do poder de compra (PPC)";"N";"Produto interno bruto (PIB): conceito de paridade do poder de compra (PPC)";1;0;360;0;0;"Incluída em 22/mar/2011.";NA;0;"WDI";"Internet";"Macro"
"8482";"WDI_PIBPPCURY";2;1368;"A";464158387;11;"PIB - paridade do poder de compra (PPC)";"N";"Produto interno bruto (PIB): conceito de paridade do poder de compra (PPC)";1;0;270;0;0;"Incluída em 22/mar/2011.";NA;0;"WDI";"Internet";"Macro"
"8483";"WDI_PIBPPCUSA";24;316;"A";464158387;11;"PIB - paridade do poder de compra (PPC)";"N";"Produto interno bruto (PIB): conceito de paridade do poder de compra (PPC)";1;0;270;0;0;"Incluída em 22/mar/2011.";NA;0;"WDI";"Internet";"Macro"
"8484";"WDI_PIBPPCVEN";8;745;"A";464158387;11;"PIB - paridade do poder de compra (PPC)";"N";"Produto interno bruto (PIB): conceito de paridade do poder de compra (PPC)";1;0;1500;0;0;"Incluída em 22/mar/2011.";NA;0;"WDI";"Internet";"Macro"
"8485";"WDI_PIBPPCWLD";10;649;"A";464158387;11;"PIB - paridade do poder de compra (PPC)";"N";"Produto interno bruto (PIB): conceito de paridade do poder de compra (PPC)";1;0;270;0;0;"Incluída em 22/mar/2011.";NA;0;"WDI";"Internet";"Macro"
"8486";"WDI_PIBPPCZAF";11;602;"A";464158387;11;"PIB - paridade do poder de compra (PPC)";"N";"Produto interno bruto (PIB): conceito de paridade do poder de compra (PPC)";1;0;270;0;0;"Incluída em 22/mar/2011.";NA;0;"WDI";"Internet";"Macro"
"8487";"WDI_PIBPPCCAPHKG";1;1619;"A";464158387;11;"PIB - paridade do poder de compra (PPC) - per capita";"N";"Produto interno bruto (PIB): conceito de paridade do poder de compra (PPC) per capita";1;0;630;0;0;"Incluída em 22/mar/2011.";NA;0;"WDI";"Internet";"Macro"
"8488";"WDI_PIBPPCCAPMAC";NA;NA;"A";464158387;11;"PIB - paridade do poder de compra (PPC) - per capita";"N";"Produto interno bruto (PIB): conceito de paridade do poder de compra (PPC) per capita";1;0;630;0;0;"Incluída em 22/mar/2011.";NA;0;"WDI";"Internet";"Macro"
"8489";"WDI_PIBPPCHKG";NA;NA;"A";464158387;11;"PIB - paridade do poder de compra (PPC)";"N";"Produto interno bruto (PIB): conceito de paridade do poder de compra (PPC)";1;0;630;0;0;"Incluída em 22/mar/2011.";NA;0;"WDI";"Internet";"Macro"
"8490";"WDI_PIBPPCMAC";NA;NA;"A";464158387;11;"PIB - paridade do poder de compra (PPC)";"N";"Produto interno bruto (PIB): conceito de paridade do poder de compra (PPC)";1;0;630;0;0;"Incluída em 22/mar/2011.";NA;0;"WDI";"Internet";"Macro"
"8491";"KOF_KOFBEL";NA;NA;"A";533314505;11;"índice de globalização";"N";"índice de globalização";1;0;1080;0;0;"Incluída em 25/mar/2011.";NA;0;"KOF";"Internet";"Macro"
"8492";"KOF_KOFAUT";NA;NA;"A";533314505;11;"índice de globalização";"N";"índice de globalização";1;0;1080;0;0;"Incluída em 25/mar/2011.";NA;0;"KOF";"Internet";"Macro"
"8493";"KOF_KOFNLD";NA;NA;"A";533314505;11;"índice de globalização";"N";"índice de globalização";1;0;1080;0;0;"Incluída em 25/mar/2011.";NA;0;"KOF";"Internet";"Macro"
"8494";"KOF_KOFSWE";NA;NA;"A";533314505;11;"índice de globalização";"N";"índice de globalização";1;0;1080;0;0;"Incluída em 25/mar/2011.";NA;0;"KOF";"Internet";"Macro"
"8495";"KOF_KOFCHE";NA;NA;"A";533314505;11;"índice de globalização";"N";"índice de globalização";1;0;1080;0;0;"Incluída em 25/mar/2011.";NA;0;"KOF";"Internet";"Macro"
"8496";"KOF_KOFDNK";NA;NA;"A";533314505;11;"índice de globalização";"N";"índice de globalização";1;0;1080;0;0;"Incluída em 25/mar/2011.";NA;0;"KOF";"Internet";"Macro"
"8497";"KOF_KOFFRA";NA;NA;"A";533314505;11;"índice de globalização";"N";"índice de globalização";1;0;1080;0;0;"Incluída em 25/mar/2011.";NA;0;"KOF";"Internet";"Macro"
"8498";"KOF_KOFHUN";NA;NA;"A";533314505;11;"índice de globalização";"N";"índice de globalização";1;0;1080;0;0;"Incluída em 25/mar/2011.";NA;0;"KOF";"Internet";"Macro"
"8499";"KOF_KOFPRT";NA;NA;"A";533314505;11;"índice de globalização";"N";"índice de globalização";1;0;1080;0;0;"Incluída em 25/mar/2011.";NA;0;"KOF";"Internet";"Macro"
"8500";"KOF_KOFIRL";NA;NA;"A";533314505;11;"índice de globalização";"N";"índice de globalização";1;0;1080;0;0;"Incluída em 25/mar/2011.";NA;0;"KOF";"Internet";"Macro"
"8501";"KOF_KOFFIN";NA;NA;"A";533314505;11;"índice de globalização";"N";"índice de globalização";1;0;1080;0;0;"Incluída em 25/mar/2011.";NA;0;"KOF";"Internet";"Macro"
"8502";"KOF_KOFCZE";NA;NA;"A";533314505;11;"índice de globalização";"N";"índice de globalização";1;0;1080;0;0;"Incluída em 25/mar/2011.";NA;0;"KOF";"Internet";"Macro"
"8503";"KOF_KOFCAN";NA;NA;"A";533314505;11;"índice de globalização";"N";"índice de globalização";1;0;1080;0;0;"Incluída em 25/mar/2011.";NA;0;"KOF";"Internet";"Macro"
"8504";"KOF_KOFDEU";1;1619;"A";533314505;11;"índice de globalização";"N";"índice de globalização";1;0;1080;0;0;"Incluída em 25/mar/2011.";NA;0;"KOF";"Internet";"Macro"
"8505";"KOF_KOFESP";NA;NA;"A";533314505;11;"índice de globalização";"N";"índice de globalização";1;0;1080;0;0;"Incluída em 25/mar/2011.";NA;0;"KOF";"Internet";"Macro"
"8506";"KOF_KOFSGP";NA;NA;"A";533314505;11;"índice de globalização";"N";"índice de globalização";1;0;1080;0;0;"Incluída em 25/mar/2011.";NA;0;"KOF";"Internet";"Macro"
"8507";"KOF_KOFNOR";NA;NA;"A";533314505;11;"índice de globalização";"N";"índice de globalização";1;0;1080;0;0;"Incluída em 25/mar/2011.";NA;0;"KOF";"Internet";"Macro"
"8508";"KOF_KOFGBR";NA;NA;"A";533314505;11;"índice de globalização";"N";"índice de globalização";1;0;1080;0;0;"Incluída em 25/mar/2011.";NA;0;"KOF";"Internet";"Macro"
"8509";"KOF_KOFAUS";NA;NA;"A";533314505;11;"índice de globalização";"N";"índice de globalização";1;0;1080;0;0;"Incluída em 25/mar/2011.";NA;0;"KOF";"Internet";"Macro"
"8510";"KOF_KOFITA";NA;NA;"A";533314505;11;"índice de globalização";"N";"índice de globalização";1;0;1080;0;0;"Incluída em 25/mar/2011.";NA;0;"KOF";"Internet";"Macro"
"8511";"KOF_KOFNZL";NA;NA;"A";533314505;11;"índice de globalização";"N";"índice de globalização";1;0;1080;0;0;"Incluída em 25/mar/2011.";NA;0;"KOF";"Internet";"Macro"
"8512";"KOF_KOFUSA";2;1368;"A";533314505;11;"índice de globalização";"N";"índice de globalização";1;0;1080;0;0;"Incluída em 25/mar/2011.";NA;0;"KOF";"Internet";"Macro"
"8513";"KOF_KOFCHL";1;1619;"A";533314505;11;"índice de globalização";"N";"índice de globalização";1;0;1080;0;0;"Incluída em 25/mar/2011.";NA;0;"KOF";"Internet";"Macro"
"8514";"KOF_KOFMYS";NA;NA;"A";533314505;11;"índice de globalização";"N";"índice de globalização";1;0;1080;0;0;"Incluída em 25/mar/2011.";NA;0;"KOF";"Internet";"Macro"
"8515";"KOF_KOFJPN";NA;NA;"A";533314505;11;"índice de globalização";"N";"índice de globalização";1;0;1080;0;0;"Incluída em 25/mar/2011.";NA;0;"KOF";"Internet";"Macro"
"8516";"KOF_KOFURY";NA;NA;"A";533314505;11;"índice de globalização";"N";"índice de globalização";1;0;1080;0;0;"Incluída em 25/mar/2011.";NA;0;"KOF";"Internet";"Macro"
"8517";"KOF_KOFZAF";1;1619;"A";533314505;11;"índice de globalização";"N";"índice de globalização";1;0;1080;0;0;"Incluída em 25/mar/2011.";NA;0;"KOF";"Internet";"Macro"
"8518";"KOF_KOFRUS";NA;NA;"A";533314505;11;"índice de globalização";"N";"índice de globalização";1;0;1080;0;0;"Incluída em 25/mar/2011.";NA;0;"KOF";"Internet";"Macro"
"8519";"KOF_KOFKOR";NA;NA;"A";533314505;11;"índice de globalização";"N";"índice de globalização";1;0;1080;0;0;"Incluída em 25/mar/2011.";NA;0;"KOF";"Internet";"Macro"
"8520";"KOF_KOFPER";NA;NA;"A";533314505;11;"índice de globalização";"N";"índice de globalização";1;0;1080;0;0;"Incluída em 25/mar/2011.";NA;0;"KOF";"Internet";"Macro"
"8521";"KOF_KOFTHA";NA;NA;"A";533314505;11;"índice de globalização";"N";"índice de globalização";1;0;1080;0;0;"Incluída em 25/mar/2011.";NA;0;"KOF";"Internet";"Macro"
"8522";"KOF_KOFSAU";1;1619;"A";533314505;11;"índice de globalização";"N";"índice de globalização";1;0;1080;0;0;"Incluída em 25/mar/2011.";NA;0;"KOF";"Internet";"Macro"
"8523";"KOF_KOFARG";1;1619;"A";533314505;11;"índice de globalização";"N";"índice de globalização";1;0;1080;0;0;"Incluída em 25/mar/2011.";NA;0;"KOF";"Internet";"Macro"
"8524";"KOF_KOFMEX";NA;NA;"A";533314505;11;"índice de globalização";"N";"índice de globalização";1;0;1080;0;0;"Incluída em 25/mar/2011.";NA;0;"KOF";"Internet";"Macro"
"8525";"KOF_KOFBRA";10;649;"A";533314505;11;"Brasil - índice de globalização";"N";"Brasil - índice de globalização";1;0;1080;0;0;"Incluída em 25/mar/2011.";NA;0;"KOF";"Internet";"Macro"
"8526";"KOF_KOFCOL";NA;NA;"A";533314505;11;"índice de globalização";"N";"índice de globalização";1;0;1080;0;0;"Incluída em 25/mar/2011.";NA;0;"KOF";"Internet";"Macro"
"8527";"KOF_KOFPRY";NA;NA;"A";533314505;11;"índice de globalização";"N";"índice de globalização";1;0;1080;0;0;"Incluída em 25/mar/2011.";NA;0;"KOF";"Internet";"Macro"
"8528";"KOF_KOFNGA";NA;NA;"A";533314505;11;"índice de globalização";"N";"índice de globalização";1;0;1080;0;0;"Incluída em 25/mar/2011.";NA;0;"KOF";"Internet";"Macro"
"8529";"KOF_KOFCHN";2;1368;"A";533314505;11;"índice de globalização";"N";"índice de globalização";1;0;1080;0;0;"Incluída em 25/mar/2011.";NA;0;"KOF";"Internet";"Macro"
"8530";"KOF_KOFBOL";NA;NA;"A";533314505;11;"índice de globalização";"N";"índice de globalização";1;0;1080;0;0;"Incluída em 25/mar/2011.";NA;0;"KOF";"Internet";"Macro"
"8531";"KOF_KOFVEN";NA;NA;"A";533314505;11;"índice de globalização";"N";"índice de globalização";1;0;1080;0;0;"Incluída em 25/mar/2011.";NA;0;"KOF";"Internet";"Macro"
"8532";"KOF_KOFDZA";NA;NA;"A";533314505;11;"índice de globalização";"N";"índice de globalização";1;0;1080;0;0;"Incluída em 25/mar/2011.";NA;0;"KOF";"Internet";"Macro"
"8533";"KOF_KOFIND";NA;NA;"A";533314505;11;"índice de globalização";"N";"índice de globalização";1;0;1080;0;0;"Incluída em 25/mar/2011.";NA;0;"KOF";"Internet";"Macro"
"8534";"KOF_KOFMOZ";NA;NA;"A";533314505;11;"índice de globalização";"N";"índice de globalização";1;0;1080;0;0;"Incluída em 25/mar/2011.";NA;0;"KOF";"Internet";"Macro"
"8535";"KOF_KOFAGO";NA;NA;"A";533314505;11;"índice de globalização";"N";"índice de globalização";1;0;1080;0;0;"Incluída em 25/mar/2011.";NA;0;"KOF";"Internet";"Macro"
"8536";"KOF_KOFCPV";NA;NA;"A";533314505;11;"índice de globalização";"N";"índice de globalização";1;0;1080;0;0;"Incluída em 25/mar/2011.";NA;0;"KOF";"Internet";"Macro"
"8537";"KOF_KOFMAC";NA;NA;"A";533314505;11;"índice de globalização";"N";"índice de globalização";1;0;1080;0;0;"Incluída em 25/mar/2011.";NA;0;"KOF";"Internet";"Macro"
"8538";"KOF_KOFIRN";NA;NA;"A";533314505;11;"índice de globalização";"N";"índice de globalização";1;0;1080;0;0;"Incluída em 25/mar/2011.";NA;0;"KOF";"Internet";"Macro"
"8539";"KOF_KOFGNB";NA;NA;"A";533314505;11;"índice de globalização";"N";"índice de globalização";1;0;1080;0;0;"Incluída em 25/mar/2011.";NA;0;"KOF";"Internet";"Macro"
"8540";"KOF_KOFHTI";NA;NA;"A";533314505;11;"índice de globalização";"N";"índice de globalização";1;0;1080;0;0;"Incluída em 25/mar/2011.";NA;0;"KOF";"Internet";"Macro"
"8541";"KOF_KOFSTP";NA;NA;"A";533314505;11;"índice de globalização";"N";"índice de globalização";1;0;1080;0;0;"Incluída em 25/mar/2011.";NA;0;"KOF";"Internet";"Macro"
"8542";"KOF_KOFZAR";NA;NA;"A";533314505;11;"índice de globalização";"N";"índice de globalização";1;0;1080;0;0;"Incluída em 25/mar/2011.";NA;0;"KOF";"Internet";"Macro"
"8543";"KOF_KOFMMR";NA;NA;"A";533314505;11;"índice de globalização";"N";"índice de globalização";1;0;1080;0;0;"Incluída em 25/mar/2011.";NA;0;"KOF";"Internet";"Macro"
"8544";"WDI_PIBPPCRBRA";174;33;"A";464158387;11;"Brasil - PIB - paridade do poder de compra (PPC)";"N";"Brasil - Produto interno bruto (PIB): conceito de paridade do poder de compra (PPC)";1;0;270;0;0;"Incluída em 28/mar/2011.";NA;0;"WDI";"Internet";"Macro"
"8545";"WDI_PIBPPCRAGO";NA;NA;"A";464158387;11;"PIB - paridade do poder de compra (PPC)";"N";"Produto interno bruto (PIB): conceito de paridade do poder de compra (PPC)";1;0;270;0;0;"Incluída em 28/mar/2011.";NA;0;"WDI";"Internet";"Macro"
"8546";"WDI_PIBPPCRARE";1;1619;"A";464158387;11;"PIB - paridade do poder de compra (PPC)";"N";"Produto interno bruto (PIB): conceito de paridade do poder de compra (PPC)";1;0;630;0;0;"Incluída em 28/mar/2011.";NA;0;"WDI";"Internet";"Macro"
"8547";"WDI_PIBPPCRARG";11;602;"A";464158387;11;"PIB - paridade do poder de compra (PPC)";"N";"Produto interno bruto (PIB): conceito de paridade do poder de compra (PPC)";1;0;270;0;0;"Incluída em 28/mar/2011.";NA;0;"WDI";"Internet";"Macro"
"8548";"WDI_PIBPPCRAUS";NA;NA;"A";464158387;11;"PIB - paridade do poder de compra (PPC)";"N";"Produto interno bruto (PIB): conceito de paridade do poder de compra (PPC)";1;0;630;0;0;"Incluída em 28/mar/2011.";NA;0;"WDI";"Internet";"Macro"
"8549";"WDI_PIBPPCRAUT";NA;NA;"A";464158387;11;"PIB - paridade do poder de compra (PPC)";"N";"Produto interno bruto (PIB): conceito de paridade do poder de compra (PPC)";1;0;270;0;0;"Incluída em 28/mar/2011.";NA;0;"WDI";"Internet";"Macro"
"8550";"WDI_PIBPPCRBEL";3;1185;"A";464158387;11;"PIB - paridade do poder de compra (PPC)";"N";"Produto interno bruto (PIB): conceito de paridade do poder de compra (PPC)";1;0;270;0;0;"Incluída em 28/mar/2011.";NA;0;"WDI";"Internet";"Macro"
"8551";"WDI_PIBPPCRBOL";1;1619;"A";464158387;11;"PIB - paridade do poder de compra (PPC)";"N";"Produto interno bruto (PIB): conceito de paridade do poder de compra (PPC)";1;0;270;0;0;"Incluída em 28/mar/2011.";NA;0;"WDI";"Internet";"Macro"
"8552";"WDI_PIBPPCRCAN";6;854;"A";464158387;11;"PIB - paridade do poder de compra (PPC)";"N";"Produto interno bruto (PIB): conceito de paridade do poder de compra (PPC)";1;0;270;0;0;"Incluída em 28/mar/2011.";NA;0;"WDI";"Internet";"Macro"
"8553";"WDI_PIBPPCRCHE";NA;NA;"A";464158387;11;"PIB - paridade do poder de compra (PPC)";"N";"Produto interno bruto (PIB): conceito de paridade do poder de compra (PPC)";1;0;270;0;0;"Incluída em 28/mar/2011.";NA;0;"WDI";"Internet";"Macro"
"8554";"WDI_PIBPPCRCHL";17;429;"A";464158387;11;"PIB - paridade do poder de compra (PPC)";"N";"Produto interno bruto (PIB): conceito de paridade do poder de compra (PPC)";1;0;270;0;0;"Incluída em 28/mar/2011.";NA;0;"WDI";"Internet";"Macro"
"8555";"WDI_PIBPPCRCHN";10;649;"A";464158387;11;"PIB - paridade do poder de compra (PPC)";"N";"Produto interno bruto (PIB): conceito de paridade do poder de compra (PPC)";1;0;270;0;0;"Incluída em 28/mar/2011.";NA;0;"WDI";"Internet";"Macro"
"8556";"WDI_PIBPPCRCOD";NA;NA;"A";464158387;11;"PIB - paridade do poder de compra (PPC)";"N";"Produto interno bruto (PIB): conceito de paridade do poder de compra (PPC)";1;0;270;0;0;"Incluída em 28/mar/2011.";NA;0;"WDI";"Internet";"Macro"
"8557";"WDI_PIBPPCRCOL";10;649;"A";464158387;11;"PIB - paridade do poder de compra (PPC)";"N";"Produto interno bruto (PIB): conceito de paridade do poder de compra (PPC)";1;0;270;0;0;"Incluída em 28/mar/2011.";NA;0;"WDI";"Internet";"Macro"
"8558";"WDI_PIBPPCRCPV";NA;NA;"A";464158387;11;"PIB - paridade do poder de compra (PPC)";"N";"Produto interno bruto (PIB): conceito de paridade do poder de compra (PPC)";1;0;270;0;0;"Incluída em 28/mar/2011.";NA;0;"WDI";"Internet";"Macro"
"8559";"WDI_PIBPPCRDEU";10;649;"A";464158387;11;"PIB - paridade do poder de compra (PPC)";"N";"Produto interno bruto (PIB): conceito de paridade do poder de compra (PPC)";1;0;270;0;0;"Incluída em 28/mar/2011.";NA;0;"WDI";"Internet";"Macro"
"8560";"WDI_PIBPPCRDNK";NA;NA;"A";464158387;11;"PIB - paridade do poder de compra (PPC)";"N";"Produto interno bruto (PIB): conceito de paridade do poder de compra (PPC)";1;0;270;0;0;"Incluída em 28/mar/2011.";NA;0;"WDI";"Internet";"Macro"
"8561";"WDI_PIBPPCRECU";NA;NA;"A";464158387;11;"PIB - paridade do poder de compra (PPC)";"N";"Produto interno bruto (PIB): conceito de paridade do poder de compra (PPC)";1;0;270;0;0;"Incluída em 28/mar/2011.";NA;0;"WDI";"Internet";"Macro"
"8562";"WDI_PIBPPCREMU";NA;NA;"A";464158387;11;"PIB - paridade do poder de compra (PPC)";"N";"Produto interno bruto (PIB): conceito de paridade do poder de compra (PPC)";1;0;270;0;0;"Incluída em 28/mar/2011.";NA;0;"WDI";"Internet";"Macro"
"8563";"WDI_PIBPPCRESP";NA;NA;"A";464158387;11;"PIB - paridade do poder de compra (PPC)";"N";"Produto interno bruto (PIB): conceito de paridade do poder de compra (PPC)";1;0;270;0;0;"Incluída em 28/mar/2011.";NA;0;"WDI";"Internet";"Macro"
"8564";"WDI_PIBPPCRFIN";NA;NA;"A";464158387;11;"PIB - paridade do poder de compra (PPC)";"N";"Produto interno bruto (PIB): conceito de paridade do poder de compra (PPC)";1;0;270;0;0;"Incluída em 28/mar/2011.";NA;0;"WDI";"Internet";"Macro"
"8565";"WDI_PIBPPCRFRA";NA;NA;"A";464158387;11;"PIB - paridade do poder de compra (PPC)";"N";"Produto interno bruto (PIB): conceito de paridade do poder de compra (PPC)";1;0;270;0;0;"Incluída em 28/mar/2011.";NA;0;"WDI";"Internet";"Macro"
"8566";"WDI_PIBPPCRGBR";15;475;"A";464158387;11;"PIB - paridade do poder de compra (PPC)";"N";"Produto interno bruto (PIB): conceito de paridade do poder de compra (PPC)";1;0;270;0;0;"Incluída em 28/mar/2011.";NA;0;"WDI";"Internet";"Macro"
"8567";"WDI_PIBPPCRGNB";NA;NA;"A";464158387;11;"PIB - paridade do poder de compra (PPC)";"N";"Produto interno bruto (PIB): conceito de paridade do poder de compra (PPC)";1;0;270;0;0;"Incluída em 28/mar/2011.";NA;0;"WDI";"Internet";"Macro"
"8568";"WDI_PIBPPCRGRC";NA;NA;"A";464158387;11;"PIB - paridade do poder de compra (PPC)";"N";"Produto interno bruto (PIB): conceito de paridade do poder de compra (PPC)";1;0;270;0;0;"Incluída em 28/mar/2011.";NA;0;"WDI";"Internet";"Macro"
