BANCO;SERCODIGOTROLL;SERSTATUS;SERNOME_P;SERDESCRICAO_P;SERLIBERADA;SERPRIVATIVA;TEMID;FNTID;SERTIPO;SERINDGER
FIPE12;FIPE12_FIPE0347;A;IPC - sobremesa - RMSP - var.;IPC - sobremesa - RMSP - var.;1;1;Preços;Fipe;N;NA
FIPE12;FIPE12_FIPE0357;A;IPC - acessórios de veículo - RMSP - var.;IPC - acessórios de veículo - RMSP - var.;1;1;Preços;Fipe;N;NA
FIPE12;FIPE12_FIPE0360;A;IPC - automóvel usado - RMSP - var.;IPC - automóvel usado - RMSP - var.;1;1;Preços;Fipe;N;NA
FIPE12;FIPE12_FIPE0361;A;IPC - automóvel novo - RMSP - var.;IPC - automóvel novo - RMSP - var.;1;1;Preços;Fipe;N;NA
FIPE12;FIPE12_FIPE0362;A;IPC - motocicleta usada - RMSP - var.;IPC - motocicleta usada - RMSP - var.;1;1;Preços;Fipe;N;NA
FIPE12;FIPE12_FIPE0363;A;IPC - motocicleta nova - RMSP - var.;IPC - motocicleta nova - RMSP - var.;1;1;Preços;Fipe;N;NA
FIPE12;FIPE12_FIPE0364;A;IPC - grupo: transportes - transportes coletivos - RMSP - var.;IPC - grupo: transportes - transportes coletivos - RMSP - var.;1;1;Preços;Fipe;N;NA
FIPE12;FIPE12_FIPE0371;A;IPC - transporte escolar - RMSP - var.;IPC - transporte escolar - RMSP - var.;1;1;Preços;Fipe;N;NA
FIPE12;FIPE12_FIPE0372;A;IPC - grupo: transportes - outras despesas com transporte - RMSP - var.;IPC - grupo: transportes - outras despesas com transporte - RMSP - var.;1;1;Preços;Fipe;N;NA
FIPE12;FIPE12_FIPE0375;A;IPC - pedágio - RMSP - var.;IPC - pedágio - RMSP - var.;1;1;Preços;Fipe;N;NA
FIPE12;FIPE12_FIPE0377;A;IPC - habilitação para dirigir - RMSP - var.;IPC - habilitação para dirigir - RMSP - var.;1;1;Preços;Fipe;N;NA
FIPE12;FIPE12_FIPE0378;A;IPC - despachante - RMSP - var.;IPC - despachante - RMSP - var.;1;1;Preços;Fipe;N;NA
FIPE12;FIPE12_FIPE0383;A;IPC - isqueiro - RMSP - var.;IPC - isqueiro - RMSP - var.;1;1;Preços;Fipe;N;NA
FIPE12;FIPE12_FIPE0386;A;IPC - bebida isotônica - RMSP - var.;IPC - bebida isotônica - RMSP - var.;1;1;Preços;Fipe;N;NA
FIPE12;FIPE12_FIPE0394;A;IPC - chope - RMSP - var.;IPC - chope - RMSP - var.;1;1;Preços;Fipe;N;NA
FIPE12;FIPE12_FIPE0399;A;IPC - champanhe - RMSP - var.;IPC - champanhe - RMSP - var.;1;1;Preços;Fipe;N;NA
FIPE12;FIPE12_FIPE0406;A;IPC - viagem (excursão) - RMSP - var.;IPC - viagem (excursão) - RMSP - var.;1;1;Preços;Fipe;N;NA
FIPE12;FIPE12_FIPE0411;A;IPC - cinema - RMSP - var.;IPC - cinema - RMSP - var.;1;1;Preços;Fipe;N;NA
FIPE12;FIPE12_FIPE0412;A;IPC - teatro / show - RMSP - var.;IPC - teatro / show - RMSP - var.;1;1;Preços;Fipe;N;NA
FIPE12;FIPE12_FIPE0413;A;IPC - casa de dança - RMSP - var.;IPC - casa de dança - RMSP - var.;1;1;Preços;Fipe;N;NA
FIPE12;FIPE12_FIPE0419;A;IPC - academia de ginástica - RMSP - var.;IPC - academia de ginástica - RMSP - var.;1;1;Preços;Fipe;N;NA
FIPE12;FIPE12_FIPE0424;A;IPC - grupo: despesas pessoais - recreação e cultura - animal doméstico - RMSP - var.;IPC - grupo: despesas pessoais - recreação e cultura - animal doméstico - RMSP - var.;1;1;Preços;Fipe;N;NA
FIPE12;FIPE12_FIPE0425;A;IPC - artigos para festa - RMSP - var.;IPC - artigos para festa - RMSP - var.;1;1;Preços;Fipe;N;NA
FIPE12;FIPE12_FIPE0436;A;IPC - cotonetes - RMSP - var.;IPC - cotonetes - RMSP - var.;1;1;Preços;Fipe;N;NA
FIPE12;FIPE12_FIPE0450;A;IPC - lenço umedecido - RMSP - var.;IPC - lenço umedecido - RMSP - var.;1;1;Preços;Fipe;N;NA
FIPE12;FIPE12_FIPE0453;A;IPC - papel alumínio - RMSP - var.;IPC - papel alumínio - RMSP - var.;1;1;Preços;Fipe;N;NA
FIPE12;FIPE12_FIPE0458;A;IPC - creme para tratamento de pele - RMSP - var.;IPC - creme para tratamento de pele - RMSP - var.;1;1;Preços;Fipe;N;NA
FIPE12;FIPE12_FIPE0460;A;IPC - protetor solar - RMSP - var.;IPC - protetor solar - RMSP - var.;1;1;Preços;Fipe;N;NA
FIPE12;FIPE12_FIPE0465;A;IPC - fixador para cabelo - RMSP - var.;IPC - fixador para cabelo - RMSP - var.;1;1;Preços;Fipe;N;NA
FIPE12;FIPE12_FIPE0478;A;IPC - serviço bancário - RMSP - var.;IPC - serviço bancário - RMSP - var.;1;1;Preços;Fipe;N;NA
FIPE12;FIPE12_FIPE0479;A;IPC - manutenção de jazigo - RMSP - var.;IPC - manutenção de jazigo - RMSP - var.;1;1;Preços;Fipe;N;NA
FIPE12;FIPE12_FIPE0483;A;IPC - grupo: saúde - contrato de assistência médica - RMSP - var.;IPC - grupo: saúde - contrato de assistência médica - RMSP - var.;1;1;Preços;Fipe;N;NA
FIPE12;FIPE12_FIPE0492;A;IPC - grupo: saúde - remédios e produtos farmacêuticos - remédios - RMSP - var.;IPC - grupo: saúde - remédios e produtos farmacêuticos - remédios - RMSP - var.;1;1;Preços;Fipe;N;NA
FIPE12;FIPE12_FIPE0502;A;IPC - remédios oftálmicos - RMSP - var.;IPC - remédios oftálmicos - RMSP - var.;1;1;Preços;Fipe;N;NA
FIPE12;FIPE12_FIPE0503;A;IPC - remédios do aparelho geniturinário - RMSP - var.;IPC - remédios do aparelho geniturinário - RMSP - var.;1;1;Preços;Fipe;N;NA
FIPE12;FIPE12_FIPE0507;A;IPC - algodão hidrófilo - RMSP - var.;IPC - algodão hidrófilo - RMSP - var.;1;1;Preços;Fipe;N;NA
FIPE12;FIPE12_FIPE0508;A;IPC - curativo pronto - RMSP - var.;IPC - curativo pronto - RMSP - var.;1;1;Preços;Fipe;N;NA
FIPE12;FIPE12_FIPE0511;A;IPC - grupo: saúde - aparelhos corretivos e medidores - aparelhos corretivos - RMSP - var.;IPC - grupo: saúde - aparelhos corretivos e medidores - aparelhos corretivos - RMSP - var.;1;1;Preços;Fipe;N;NA
FIPE12;FIPE12_FIPE0512;A;IPC - aparelho para surdez - RMSP - var.;IPC - aparelho para surdez - RMSP - var.;1;1;Preços;Fipe;N;NA
FIPE12;FIPE12_FIPE0513;A;IPC - armação de óculos - RMSP - var.;IPC - armação de óculos - RMSP - var.;1;1;Preços;Fipe;N;NA
FIPE12;FIPE12_FIPE0514;A;IPC - lentes de óculos - RMSP - var.;IPC - lentes de óculos - RMSP - var.;1;1;Preços;Fipe;N;NA
FIPE12;FIPE12_FIPE0515;A;IPC - lentes de contato - RMSP - var.;IPC - lentes de contato - RMSP - var.;1;1;Preços;Fipe;N;NA
FIPE12;FIPE12_FIPE0525;A;IPC - malha / agasalho feminino - RMSP - var.;IPC - malha / agasalho feminino - RMSP - var.;1;1;Preços;Fipe;N;NA
FIPE12;FIPE12_FIPE0533;A;IPC - malha / agasalho masculino - RMSP - var.;IPC - malha / agasalho masculino - RMSP - var.;1;1;Preços;Fipe;N;NA
